ID,AGE,INCOME,SEX,MARRIED,FICO,OWNHOME
694658735,48,20,M,1,742,0
694701018,45,39,F,1,694,1
694883628,39,30,M,0,719,0
695186425,68,38,F,1,680,0
695354100,33,55,M,0,697,0
695728168,57,19,F,1,683,0
695825608,18,19,F,0,679,0
696150993,50,51,F,1,742,1
696641923,41,58,M,1,686,1
696895888,47,33,F,1,708,0
696997630,42,40,F,1,741,0
697502142,41,63,M,1,714,1
698416891,66,59,M,1,678,0
698601296,35,38,M,0,699,1
698742202,33,18,F,1,762,0
698826905,23,40,M,0,680,0
699328441,39,59,F,0,651,1
699526166,41,19,M,1,748,0
699610910,38,62,M,0,664,1
699773040,42,55,M,1,720,0
699938174,37,46,F,0,678,0
700232003,47,60,F,0,692,0
700423339,61,29,F,1,694,0
700617643,55,40,M,1,687,1
700778094,37,57,F,0,691,0
701206426,45,67,F,1,689,0
701379508,46,68,M,1,726,1
701391058,43,72,M,1,678,0
701425412,38,22,F,0,699,1
701575592,36,25,F,0,667,1
701666146,36,39,M,0,705,1
702023227,50,66,F,1,696,0
702465094,58,41,M,1,705,1
703459418,47,29,F,1,699,1
703509972,38,68,M,0,702,0
703649705,45,71,F,1,724,0
704172311,47,49,F,1,693,0
704510989,58,24,F,1,691,0
705213816,36,57,M,0,695,0
705259895,42,68,M,0,702,0
705324332,44,47,F,1,704,0
705541688,41,21,F,1,695,0
705790450,42,40,F,1,718,0
706448102,55,35,F,1,658,0
706552762,35,36,M,0,705,0
706614903,51,60,F,1,659,0
706757423,71,38,F,1,715,1
706979143,35,70,M,1,661,0
707202024,23,55,M,0,689,1
707390965,45,18,M,1,700,0
707665402,44,75,M,1,764,1
708436054,38,27,M,0,665,0
708724719,44,43,F,1,700,0
708750356,41,53,M,1,679,0
708835388,45,54,M,1,722,0
708974953,43,38,F,1,710,0
709**2995,30,49,M,0,666,0
709225274,39,19,M,0,664,1
709375060,36,54,M,0,685,0
709859783,52,36,F,1,697,1
709865151,41,34,M,1,681,1
709920346,39,66,M,0,759,0
710470917,44,30,M,1,680,0
710509325,47,57,M,1,674,0
710637621,31,29,M,0,701,1
710899384,44,24,M,1,677,0
711344288,48,26,F,1,668,0
711408033,39,25,M,0,669,0
711476363,38,54,M,0,722,0
711483282,47,68,F,0,705,0
711596386,41,38,F,0,688,0
711823641,33,51,M,0,699,0
712128884,60,41,M,1,678,1
712174838,38,76,M,0,656,0
712464751,36,18,F,1,691,0
712491393,54,61,F,1,699,0
712510725,35,26,F,0,668,1
712530917,44,67,M,0,665,0
712581163,54,31,F,1,696,0
712833047,53,44,F,1,674,0
712847691,72,52,F,1,684,1
712853087,50,24,F,1,691,1
712866843,52,38,F,1,692,1
712994341,36,62,F,0,688,0
713422759,21,42,F,1,723,0
713723945,61,55,F,1,665,1
713753261,38,31,F,0,692,1
713850253,42,53,F,1,615,1
713859894,35,34,M,1,710,1
714035420,56,25,F,0,679,1
714416028,50,52,F,1,738,0
714640028,45,41,F,1,697,0
714665224,63,43,M,1,696,0
715519614,43,47,M,1,697,0
715666636,51,59,M,1,676,1
715990053,39,59,M,0,679,0
716231834,30,60,M,0,673,1
716526414,32,30,M,0,654,1
717208589,36,39,M,0,688,1
717458276,38,28,F,0,684,1
717589755,26,35,M,0,688,1
717885429,34,52,M,1,720,0
718066796,49,66,M,0,687,0
718130560,49,46,F,1,717,0
718222521,52,52,M,1,703,0
718808395,43,36,F,1,713,0
718973462,45,68,M,0,746,1
719152839,49,51,M,1,685,1
719171435,43,56,M,1,689,0
719258541,53,51,M,0,693,0
719320284,23,31,M,0,703,0
719506900,36,66,F,0,744,1
719890929,61,61,M,1,754,0
720506219,35,47,M,1,660,0
720538703,52,42,F,1,651,0
720982770,41,15,F,1,687,0
721120150,59,20,M,1,654,0
721125027,37,46,F,0,655,1
721507278,37,32,M,0,754,0
721745712,49,38,M,1,678,0
721872681,40,74,F,1,684,0
722141930,44,63,M,0,705,1
722471894,43,61,M,1,664,1
722483911,41,39,F,1,708,1
722675113,41,27,M,0,685,0
722853980,33,29,F,0,725,0
722953863,49,40,M,0,711,1
723150488,29,35,M,0,695,0
723680297,46,58,F,1,714,1
723721325,48,38,F,1,680,0
723800638,49,64,M,1,685,0
723893408,56,42,M,0,687,0
723944087,36,64,M,0,717,1
724120417,24,26,F,0,680,1
724248032,34,60,M,0,695,0
724501857,44,40,F,1,741,0
724662541,38,31,M,0,743,0
724777434,50,23,F,1,682,0
724852477,72,21,F,1,716,1
724943024,34,38,F,0,698,1
725010851,35,55,F,0,651,1
725312235,40,63,M,0,723,1
725504881,43,38,F,0,690,0
725714473,42,62,M,1,689,0
725838723,43,47,M,1,673,0
725872656,34,48,M,0,719,0
726002328,21,55,M,1,714,0
726104414,53,62,M,1,684,0
726128174,34,26,F,0,679,1
726832904,43,57,F,0,706,1
726866439,46,29,M,1,712,1
727166602,40,21,M,0,573,0
727344066,56,61,F,1,648,0
727521173,34,56,F,0,664,1
727539675,53,37,F,1,676,0
727847703,52,39,F,1,669,0
727999706,44,80,M,0,685,0
728123743,19,66,F,1,628,0
728130213,43,56,F,1,716,0
728603187,48,61,M,1,697,1
729282460,31,64,M,0,672,1
729556879,20,60,M,0,703,0
729583626,51,64,M,0,701,0
729868673,19,20,F,0,691,0
730193364,28,34,M,0,633,0
730214482,45,47,M,0,685,0
730805573,34,57,F,0,708,0
731358880,43,27,M,1,649,0
731580413,38,44,F,0,731,1
731604756,37,77,M,0,750,0
732146439,47,64,M,1,697,1
732265622,39,60,M,0,703,1
732630566,73,41,M,1,688,0
732663685,30,66,M,0,689,0
732845104,56,58,M,0,715,1
733020214,50,21,F,1,722,1
733363413,50,39,M,1,712,1
733492163,39,36,F,0,720,0
733512004,54,43,F,1,698,0
733579978,58,63,F,1,672,0
733783798,36,71,F,0,699,0
733823141,48,36,F,1,737,1
733880251,40,46,M,1,704,0
734030648,31,66,M,0,660,0
734062777,49,58,M,1,688,1
734385445,58,53,F,1,718,1
734392284,46,45,F,1,647,0
734768293,52,19,F,1,724,0
734868921,40,33,F,1,677,0
734891236,50,23,F,0,730,0
735624413,36,75,M,0,675,0
735640074,55,39,M,0,673,0
735742619,43,39,F,1,732,0
736287874,52,32,F,1,698,0
736422701,70,69,F,0,683,0
737076337,41,62,M,1,712,1
737101756,45,44,F,1,698,1
737145727,,,,,684,
737179299,44,60,M,0,725,0
737349604,50,64,M,1,667,1
737438274,49,65,F,1,709,1
737495326,42,55,M,1,695,0
737853176,41,36,M,1,712,0
738034305,50,58,F,1,713,1
738063141,39,47,F,0,647,0
738097560,45,50,M,1,730,0
738126177,50,17,F,0,635,1
738961990,57,65,M,0,651,0
738972762,42,60,F,0,705,1
739168902,50,75,M,1,714,1
739209805,37,36,M,0,706,0
739234592,60,41,M,1,677,1
739617242,30,56,F,1,751,0
739759263,41,41,F,0,694,0
739797146,40,55,M,1,651,0
739863717,58,43,M,1,700,0
740650694,65,20,M,0,740,1
740687559,44,20,F,1,681,0
740976540,53,67,M,0,663,1
741850115,41,60,M,1,710,0
742131821,38,76,M,0,686,0
742586079,40,66,M,1,699,1
742759006,40,60,M,1,683,0
742844922,46,62,M,1,660,1
743400557,50,59,M,0,725,0
743461889,48,27,M,1,705,0
743728359,36,37,F,1,646,0
744238781,47,40,F,0,688,0
744406435,59,20,M,0,622,0
744447194,49,35,M,1,729,0
744453028,55,56,F,0,721,0
744492176,50,59,F,1,677,0
744574634,43,73,M,1,719,1
744775233,29,55,M,0,683,0
744916184,74,67,F,1,690,0
745256189,43,26,F,1,696,0
745286192,74,43,M,1,692,1
745387756,49,55,F,1,702,0
745437809,46,60,M,1,683,0
745562666,48,17,F,0,690,1
745643172,66,52,F,1,700,1
745675311,45,31,M,1,699,0
745892401,22,54,M,0,665,1
745912565,42,61,F,1,706,1
746087519,35,49,M,1,712,0
746168604,63,67,M,0,711,1
746258609,43,49,M,0,733,0
746361768,49,61,F,1,689,0
746394930,57,44,M,1,666,0
746931007,25,63,M,0,710,0
747149920,70,32,F,1,683,0
747478277,41,66,M,1,641,0
747500130,47,36,M,1,708,0
747524687,50,42,M,1,664,0
747776421,43,45,F,1,743,0
748312120,70,53,M,1,720,0
748339317,38,32,M,0,680,0
748348972,41,23,F,1,644,0
748406533,46,42,F,1,690,0
748653629,67,63,F,1,706,1
748699348,44,25,M,1,685,0
748965528,40,61,F,1,684,0
749156971,52,46,M,1,699,0
749221573,41,43,M,1,679,0
749255586,51,65,M,1,695,1
749454872,28,57,M,0,697,1
749480021,39,40,F,0,685,0
749533479,42,28,M,1,675,1
749688152,53,58,M,1,720,1
750264185,20,24,F,0,707,0
750545795,60,31,M,1,671,0
751189126,42,67,F,1,714,1
751351402,,,,,716,
751592630,43,37,F,0,704,0
751633635,45,23,M,1,711,0
751937337,66,75,F,1,648,0
752149584,44,79,M,1,725,1
752195759,45,66,M,1,715,1
752651949,53,54,F,1,708,0
752800816,40,34,F,0,749,0
753485053,36,48,M,0,652,0
753637668,44,56,M,1,752,1
753719507,,,,,723,
753858802,37,19,M,0,701,0
753903152,41,26,M,1,698,1
754071050,45,31,M,1,658,1
754125275,49,69,M,0,725,0
754410530,38,21,F,1,679,0
755439335,50,40,F,0,739,1
755473833,50,18,M,1,648,0
755740197,50,36,F,1,705,1
755800103,40,51,M,0,612,0
756494322,53,64,M,0,719,1
756740006,42,32,M,0,720,0
756798288,40,33,F,1,709,0
756849536,34,57,M,0,641,0
757043061,33,55,M,0,624,0
757681337,40,52,M,0,642,0
757744218,36,29,F,0,720,1
758196846,44,23,M,1,729,0
758254287,42,52,F,1,633,0
758401109,45,33,F,1,657,0
758523865,40,67,M,1,710,1
758686939,47,21,F,1,603,0
758749371,49,22,M,1,684,0
758979464,43,56,M,1,647,0
759215529,38,21,M,0,711,1
759239274,51,60,M,0,687,0
759706555,48,73,F,1,727,0
759756851,55,18,M,0,767,0
759853838,37,59,M,0,673,0
760222345,24,33,F,0,702,0
760257190,54,21,F,1,757,0
760283266,38,53,M,0,683,0
760462508,53,28,M,1,726,0
760465662,46,42,F,1,707,0
760738180,30,16,M,0,650,0
760891146,42,70,F,1,696,0
761025752,33,33,M,0,707,0
761265832,36,61,M,0,708,1
761346025,44,62,M,1,679,1
762156885,49,31,M,0,697,0
762266050,43,59,M,1,694,1
762370767,55,39,F,1,671,0
762416798,,,,,717,
762488789,51,54,M,1,720,0
762596111,35,19,M,0,676,0
762793988,40,62,F,1,667,1
763269119,68,25,F,1,693,0
763431735,47,58,F,1,637,0
763705894,26,61,F,1,748,0
763716774,55,28,F,1,686,1
763768067,46,46,M,0,704,0
764159141,55,47,M,0,749,0
764246626,36,57,M,0,682,1
764416840,58,70,M,1,702,0
764715591,51,35,M,0,708,1
765072852,41,72,F,1,699,0
765200915,34,66,M,0,679,0
765283679,36,66,F,0,676,1
765403356,34,43,M,0,683,1
765411843,51,35,F,1,701,1
765453494,57,70,M,1,691,0
765736844,56,44,M,1,652,0
766029283,40,17,F,0,643,0
766316730,35,41,F,0,713,0
766345764,41,33,F,1,741,0
766555940,35,54,F,0,731,0
766850758,,,,,698,
767070979,47,54,F,0,690,1
767105324,37,65,M,0,707,0
767222963,52,18,F,1,763,0
767249632,45,24,F,1,691,1
767294839,51,20,F,0,683,0
767617400,69,62,M,0,669,0
767638303,57,41,F,0,645,0
767830145,51,35,F,0,676,0
767890234,35,52,F,0,658,1
768063709,36,65,M,0,702,0
768508820,39,35,F,0,659,0
768636300,,,,,718,
768665828,40,53,M,0,706,0
769037736,34,63,M,0,659,0
769316631,55,16,F,1,724,0
769363615,45,46,F,0,650,0
769449145,38,54,F,0,688,0
769659775,63,31,F,1,702,0
769704814,48,29,F,1,643,0
769768401,,,,,679,
769868046,58,55,F,1,692,0
769890699,32,51,F,0,713,0
769965730,56,52,M,1,697,0
770258954,47,69,M,1,676,1
770849220,54,57,F,1,681,0
770876059,55,64,F,1,685,1
770916344,45,37,F,1,640,0
771344274,36,52,F,0,656,0
771579004,29,23,F,0,703,1
771850638,65,50,M,1,728,0
772108150,52,70,M,1,745,0
772179184,58,69,M,1,665,0
772229438,30,18,M,0,681,1
772252532,40,53,F,1,752,0
772276820,22,54,M,0,683,0
772639433,49,23,M,1,703,0
772645001,47,51,M,1,685,0
772954204,23,38,F,1,653,0
773419998,69,62,M,1,687,0
773529088,50,44,M,1,713,1
773629132,46,51,M,1,740,0
774072983,33,66,M,0,661,0
774344050,38,38,M,0,689,0
774489851,42,32,F,1,705,0
774744000,29,32,M,1,753,0
774850694,51,31,M,1,739,0
775364537,20,64,F,1,690,0
775734309,48,49,M,1,692,1
775764572,32,53,M,0,718,0
775838808,44,51,F,1,710,0
776246784,20,62,M,0,720,0
776247430,40,36,F,1,677,0
776453154,45,56,F,1,714,0
776563649,48,66,M,1,704,0
776680572,50,31,F,1,693,0
776717142,40,51,F,1,720,0
777129336,38,21,M,0,654,0
777492283,72,63,M,0,751,0
777511982,34,18,F,0,750,0
777596996,45,66,M,1,725,0
777808860,33,46,F,0,721,0
777980333,54,54,F,1,722,1
778153823,39,46,F,0,680,0
778626168,40,52,F,1,680,0
778823118,41,53,M,1,686,0
778933877,28,22,M,0,676,0
778972080,50,46,M,1,684,0
779025997,60,37,M,1,654,1
779057741,49,55,M,1,719,0
779440571,46,38,F,1,701,0
779602112,34,64,M,1,696,0
779872843,19,65,F,0,701,0
779934891,44,54,M,1,659,0
780283219,41,56,M,0,676,0
780357288,44,62,M,0,703,1
780379060,54,68,M,0,709,1
780550498,45,59,M,0,679,1
780936630,32,31,M,0,712,0
781076573,35,43,F,0,625,1
781107447,41,29,F,1,689,0
781213417,41,18,F,1,717,1
781653447,39,67,F,0,690,1
781829627,34,43,M,0,631,1
781892415,46,68,F,1,747,0
781941361,42,69,M,1,696,0
782695296,43,38,M,1,708,0
782850149,48,54,M,1,659,0
782964185,38,69,F,1,712,1
783010082,47,66,M,0,688,0
783263778,39,18,M,0,699,0
783362697,,,,,710,
783451986,41,58,M,1,672,1
783546872,42,55,M,1,651,0
783824234,51,56,M,1,712,0
783912297,34,41,F,0,716,1
784425659,51,59,M,1,700,0
784530291,41,71,F,1,716,0
784745784,38,62,M,0,627,1
785012641,40,85,M,1,651,0
785190670,38,21,M,0,706,0
785345488,31,46,F,0,757,0
785471399,57,31,F,1,701,0
785504268,38,47,M,0,693,0
785551720,50,46,F,1,764,0
785791530,50,18,M,1,741,0
785922763,29,62,F,0,716,0
786081871,54,21,M,1,689,0
786217792,42,17,F,0,695,1
786218829,39,69,M,0,727,0
786951429,57,26,F,1,719,1
787298950,53,41,F,1,695,0
787402655,35,20,F,0,662,0
787440698,33,41,M,1,667,1
787666973,52,19,M,1,699,0
787782987,45,24,F,1,704,0
787821834,34,20,F,0,709,1
787887135,35,47,F,0,749,0
788025600,38,30,F,0,697,0
788573484,45,61,M,1,688,0
788708754,42,20,M,1,689,0
788728397,43,63,F,1,664,1
788760549,46,67,M,1,694,0
788793693,45,37,F,1,686,0
788916966,56,36,F,0,711,0
789251577,58,29,F,1,673,1
789342307,35,65,M,0,652,0
789691104,44,53,M,0,679,0
789836344,38,59,M,0,700,0
789895193,50,76,M,1,725,0
789969309,39,45,F,0,689,0
790093617,29,54,F,0,745,0
790128138,48,65,F,0,680,0
790308227,46,21,F,1,674,0
790473101,32,75,F,0,695,1
790482337,31,61,M,0,682,1
790497901,,,,,706,
790537738,54,57,F,1,690,1
790869150,47,38,F,1,679,0
790942522,43,48,F,1,769,0
791099494,49,52,M,1,728,0
791378269,37,20,F,1,682,0
791513138,53,20,M,1,681,0
791536487,44,64,M,0,708,1
791691746,53,60,F,1,697,1
791791946,19,44,M,0,700,0
791950021,46,43,F,1,680,0
792048147,42,74,M,1,694,0
792099997,50,40,F,1,727,0
792146861,54,57,F,1,700,0
792243870,38,28,F,0,691,1
792294315,46,16,F,1,662,0
792736810,25,61,F,0,744,1
792925003,46,53,M,0,680,0
792965203,35,56,M,0,691,0
793074240,37,60,F,1,674,0
793164796,59,38,M,1,691,1
793685441,66,52,M,1,685,0
793708356,37,44,M,0,697,0
793717364,55,56,M,1,731,0
793753092,39,29,M,1,701,0
793935537,38,40,F,0,731,0
794485337,58,38,F,1,689,0
794641627,40,31,M,1,682,0
794880008,61,43,F,1,680,0
795416724,38,38,M,0,643,1
795456230,52,59,F,1,722,1
795734576,39,52,F,0,678,0
795836572,29,72,F,0,710,0
795907393,44,29,F,0,693,0
796049589,33,56,M,0,691,0
796186684,51,62,F,1,685,0
796333240,48,46,F,0,720,0
796389137,73,39,M,1,692,0
796415846,34,67,M,0,750,1
796605853,51,45,M,1,683,1
796656663,51,54,M,1,672,0
796737964,39,50,F,0,728,0
796849471,70,34,M,1,676,1
796922297,44,25,F,0,685,1
797040736,42,61,F,0,680,1
797436939,55,60,M,1,733,0
797472534,38,29,M,0,695,0
797995935,45,17,F,1,730,0
798150131,25,17,F,0,747,1
798199334,37,40,M,0,678,0
798226530,28,32,F,1,688,0
798278337,42,63,M,1,708,0
799148757,47,41,F,0,689,0
799162602,49,47,M,0,663,0
799481036,59,41,M,0,713,1
800025091,57,54,M,1,690,0
800179334,,,,,685,
800185737,50,30,F,1,660,1
800364966,37,61,M,0,716,1
800850234,44,51,M,1,690,0
800951716,54,37,M,0,725,0
801011587,49,80,M,1,727,0
801076712,48,63,M,1,720,1
801095430,44,62,M,1,711,1
801097758,59,21,F,1,688,0
801125254,32,26,F,0,731,1
801520664,36,63,F,0,714,1
801769985,50,61,M,0,677,1
802032931,47,48,F,1,676,0
802093826,31,54,M,0,702,0
802169987,36,36,F,1,655,1
802203390,52,50,F,0,737,0
802463468,53,37,F,1,726,1
802736360,63,47,M,1,728,0
802807236,35,35,M,1,759,1
803082863,37,51,F,0,729,0
803143984,30,65,M,0,676,1
803232682,51,44,F,0,635,0
803708154,30,69,M,0,708,1
803776529,35,52,M,0,682,0
803847719,31,50,M,0,692,0
804109364,50,53,M,0,702,1
804428624,33,68,M,0,702,0
804471659,30,33,F,1,691,0
804544422,28,56,M,0,678,0
804620293,40,30,M,1,720,0
804868810,58,58,F,1,704,0
805228171,55,57,M,1,701,1
805547394,41,56,M,1,735,1
805716903,34,62,M,0,718,1
806061904,55,54,F,0,696,0
806155126,34,66,M,1,689,1
806327713,55,54,M,0,702,0
806515693,53,62,M,0,698,0
806992355,39,48,F,0,721,0
807170196,50,59,M,0,699,1
807187638,42,52,M,1,682,0
807290561,58,73,F,1,707,0
807583950,34,57,M,0,726,1
807878599,27,62,M,0,687,1
808418001,63,27,F,1,705,0
808442478,33,28,M,0,712,0
808725798,58,39,F,0,682,0
808932007,33,38,M,0,688,1
809130418,25,23,F,1,757,0
809306964,44,63,F,0,724,1
809358099,46,58,M,1,639,0
809395523,43,25,F,0,606,0
809755999,67,65,F,1,745,1
809951855,47,36,F,0,717,0
810016022,34,40,F,0,675,0
810349055,54,64,M,0,695,1
810479261,50,68,M,1,669,0
811550108,51,28,F,1,701,0
811767628,58,31,M,1,688,0
811899843,46,34,M,1,696,0
812040369,44,52,M,1,680,0
812327978,49,30,F,0,663,0
812410968,45,61,M,1,719,0
813214067,39,39,F,0,650,0
813286973,50,31,F,1,720,0
813326707,52,44,M,1,688,0
813765296,47,48,F,1,685,0
813790723,32,67,M,0,717,1
813864471,50,20,M,0,672,0
813876093,59,51,F,1,704,1
814273860,38,18,M,0,622,0
814491872,46,55,M,1,654,1
814703671,32,54,M,0,697,0
814754073,57,55,M,0,689,0
815075418,32,50,F,0,703,0
815195213,43,23,M,1,705,0
815211483,45,44,F,1,647,0
815223924,48,20,F,1,698,0
815358259,53,62,F,1,679,1
815443723,36,62,F,1,724,1
815704263,36,28,M,0,742,0
815918530,42,51,M,1,708,0
816107376,55,75,M,1,684,0
816127620,75,33,F,1,699,0
816352105,44,30,M,1,680,0
816609021,31,34,M,0,697,1
817151885,55,42,F,1,709,0
817153227,42,31,M,0,740,0
817188473,59,42,M,1,682,1
817242574,57,24,F,0,741,1
817685388,39,17,F,0,735,0
818212537,45,15,F,0,699,0
818876734,55,41,M,1,734,0
819013932,44,71,F,1,682,1
819235384,33,60,M,0,679,1
819499083,35,28,M,0,691,0
819673692,42,60,M,1,695,1
819752229,27,69,M,0,658,0
819785959,36,55,M,0,663,1
820640222,28,49,F,0,675,0
820678610,30,31,M,0,686,0
820810727,49,24,F,1,694,0
820865322,51,61,M,1,670,1
821068742,57,56,M,1,702,1
821112170,53,43,M,1,671,0
821488663,51,49,M,1,703,1
821715698,43,54,M,0,687,0
821898363,49,52,M,0,700,0
822199629,38,64,M,1,674,1
822372582,45,19,M,1,723,0
822634618,39,56,M,0,640,1
822948670,22,69,F,1,677,0
823065359,41,54,M,0,689,0
823133481,55,16,F,1,721,0
823372394,75,60,M,1,726,0
823412496,39,40,M,0,694,0
823528534,47,39,F,0,700,1
823754209,43,28,M,1,708,0
824317566,33,44,F,0,712,0
824435291,49,32,M,1,707,0
824728241,45,28,F,1,684,1
824911029,44,52,F,0,632,0
824959573,53,56,M,1,696,0
824987331,41,62,M,0,707,1
825025283,38,19,F,0,709,0
825080200,59,20,F,1,720,0
825146392,48,27,F,1,705,1
825394835,,,,,663,
825503661,24,64,M,0,684,0
825523988,40,59,F,1,723,0
825583909,43,46,M,1,719,0
825829264,26,65,F,1,735,0
826219436,25,65,M,0,695,0
826411581,51,53,M,1,666,0
826544646,37,40,F,0,718,0
826579839,49,19,F,1,709,0
826657159,33,46,M,0,692,0
826658617,35,40,M,0,679,0
826722938,55,61,M,0,679,1
827423783,38,56,M,0,660,0
827427677,43,57,M,0,716,0
827451796,44,18,F,1,689,0
827503070,50,60,M,1,718,1
827978025,32,67,M,0,681,0
828**3661,39,46,F,0,704,1
828069127,41,36,F,1,662,0
828150627,34,44,M,0,655,0
828516557,47,22,F,1,710,1
828855145,45,53,M,1,691,0
829324951,51,81,F,1,714,1
829401616,46,32,F,1,746,0
829990824,39,55,M,0,711,0
830015082,49,43,M,1,737,0
830208714,30,17,F,1,730,1
830234983,35,53,M,0,736,0
830246958,40,36,F,1,716,0
830310368,31,42,F,1,720,1
830454558,31,74,F,0,714,0
830673274,44,71,F,0,701,0
830826368,43,29,M,0,721,0
831671149,21,51,F,0,727,0
831712542,48,36,F,1,684,1
831890003,63,49,M,1,681,0
832154336,47,37,F,1,681,0
832230174,50,55,F,1,641,1
832433709,25,67,M,0,698,0
833070436,45,51,F,1,713,0
833324526,46,39,M,1,655,1
833386835,36,59,M,0,652,1
833788847,29,59,F,1,664,0
833789135,33,62,M,0,645,0
833879903,55,50,M,1,676,0
833902964,44,61,M,1,677,1
833963855,42,24,F,1,705,1
834295225,43,60,M,1,708,0
834464384,46,61,M,1,733,1
834769379,37,59,F,0,705,1
834855231,43,51,F,1,711,0
834930555,41,44,M,1,682,0
835388490,70,42,M,1,683,1
835457437,44,32,M,1,746,0
835641246,43,69,M,0,668,0
835999671,36,25,F,1,726,0
836034301,32,73,M,0,700,0
836084435,52,36,M,1,721,1
836372919,55,58,M,1,667,0
836482425,45,71,M,0,696,1
836511966,54,49,F,1,705,0
836750681,68,60,M,1,680,0
836777771,53,47,F,1,683,0
836796386,48,53,M,0,704,0
837111615,58,26,M,1,684,0
837259260,46,58,M,0,709,0
837512284,36,49,M,0,708,0
837640906,52,28,M,1,686,0
837847809,48,33,F,1,697,0
838106459,20,69,M,0,684,0
838189406,49,50,M,1,678,0
838198447,35,59,M,0,725,0
838208636,32,61,M,0,669,0
838412127,49,38,F,1,709,0
838470993,50,41,M,1,699,0
838689663,19,64,M,0,714,0
839046425,71,18,F,1,684,1
839498568,44,64,F,1,695,1
839513170,41,66,F,1,715,0
839853557,56,51,M,1,734,0
839964887,32,33,F,0,683,0
840162368,48,51,F,1,699,0
840190674,48,39,M,1,726,1
840275137,59,37,F,1,723,0
840545005,52,64,F,1,709,1
840616052,44,72,M,0,682,1
840642433,49,56,M,1,696,0
840662768,32,38,F,0,707,1
840953924,43,25,M,1,685,0
841031708,44,51,M,1,715,0
841278992,56,51,M,1,703,1
841304759,41,43,M,1,738,1
841355925,60,42,F,1,655,1
841500976,41,61,M,1,683,1
841545020,45,29,F,0,731,1
841751207,62,28,M,1,703,0
841762297,57,34,F,0,739,0
842377176,,,,,769,
842641759,36,47,F,0,727,1
842745809,39,58,M,0,727,1
842801034,45,64,F,1,659,1
842816457,51,53,M,0,675,0
843303633,51,68,M,1,700,0
843374272,44,73,M,0,657,1
843410964,31,60,F,1,727,0
843466225,58,65,F,1,668,0
843605136,,,,,691,
843789148,34,59,F,0,691,1
843799969,58,30,F,1,667,1
844180551,61,44,M,1,714,0
844473060,43,69,F,1,677,1
844642387,40,30,M,1,655,0
844660596,43,40,M,1,744,1
844685724,38,23,F,0,686,0
844772079,18,24,F,1,725,0
844772766,58,17,F,1,684,1
844982756,44,51,M,1,664,0
845110979,59,35,F,1,716,0
845227073,54,36,F,0,712,0
845228443,54,44,F,1,715,0
846083050,41,33,M,1,681,0
846206267,44,58,F,0,660,0
846291434,30,50,M,0,726,0
846317428,49,44,F,0,717,0
846406891,51,59,F,1,721,0
846418608,39,59,F,0,706,1
846460245,31,20,F,0,735,1
846652311,41,50,F,1,707,0
846898941,52,31,M,0,689,0
847391247,45,29,F,1,685,1
847403041,41,50,F,1,747,0
847642042,41,53,F,1,668,0
848377803,30,41,M,0,708,0
848484547,42,46,F,1,689,1
848492977,49,53,M,1,714,0
848517355,31,53,F,0,749,0
848769746,,,,,700,
848891125,50,72,F,1,670,0
849175946,40,38,M,1,652,1
849229471,37,15,F,1,678,0
849452471,32,51,F,1,695,1
849455302,41,35,F,0,668,0
849600322,41,67,M,1,675,0
849652079,47,51,M,0,725,0
849815354,40,44,M,1,693,0
850713914,40,40,M,1,677,0
850719998,41,31,F,0,721,0
850855096,49,52,M,1,696,0
850856101,47,58,M,0,759,1
851889274,34,51,M,0,708,0
852078148,38,59,M,0,749,0
852576466,33,30,M,0,635,0
852726868,55,37,F,0,685,0
852886344,31,32,F,0,663,1
853475637,42,69,M,1,680,0
853539559,53,61,M,0,677,1
853964414,25,61,F,1,684,1
853966181,51,29,F,1,731,0
854128902,39,60,F,0,652,0
854163881,46,60,F,1,702,1
854381398,42,58,F,1,734,0
854925872,38,63,F,0,709,0
854954501,58,22,F,1,729,1
854973175,40,19,F,1,707,1
855364361,55,22,M,1,682,0
855793952,42,71,M,1,733,1
856232558,33,51,F,1,684,0
856572655,68,70,F,0,649,0
856951581,74,29,F,0,649,0
856989834,,,,,704,
857015556,44,53,M,1,647,1
857267170,59,56,M,1,637,0
858137888,67,39,F,0,720,1
858198661,41,36,M,1,672,1
858266659,46,39,F,0,720,0
858601827,44,73,M,1,670,0
858660811,,,,,726,
858696631,40,57,M,1,713,0
858843433,35,70,M,0,674,0
859265059,25,43,M,1,672,0
859514875,31,47,F,0,682,0
859538850,36,59,F,0,677,1
859816748,47,57,M,1,696,1
860043780,49,68,M,1,645,1
860163535,71,60,M,1,728,0
860275181,44,36,F,1,739,1
860340241,42,65,M,1,728,0
860431457,46,55,F,0,718,0
860668214,59,69,M,1,694,1
860768521,64,74,M,1,723,0
860787177,58,36,F,1,725,0
860814816,41,30,M,1,707,0
860945120,18,66,F,0,626,0
861146254,32,63,F,0,698,0
861205513,40,42,F,1,719,0
861248403,43,19,M,1,709,0
861559825,52,62,F,0,687,1
861685902,42,45,M,0,680,0
861687714,31,19,F,1,659,1
861840204,62,42,M,1,657,1
862314941,41,37,F,1,707,0
862395723,60,36,M,0,676,1
862586532,22,65,M,0,695,0
862842020,54,37,M,1,701,1
863025110,57,35,F,1,666,0
863043621,51,32,F,1,722,0
863224522,35,31,F,0,731,0
863401223,41,25,F,1,676,0
863420410,44,30,F,1,707,1
864257716,47,58,F,1,704,1
